view,model,subject,folds,parameters,accuracy,accuracy_percent
frontal_only,mhanet,fl,5,1644,0.8294117647058823,82.94117647058823
frontal_only,mhanet,kjw,5,1644,0.6878151260504202,68.78151260504201
frontal_only,mhanet,ly,5,1644,0.6359243697478991,63.59243697478991
frontal_only,mhanet,lyd,5,1644,0.5697478991596638,56.97478991596638
frontal_only,mhanet,mym,5,1644,0.9407563025210084,94.07563025210084
frontal_only,mhanet,qjj,5,1644,0.5644957983193277,56.44957983193277
frontal_only,mhanet,qyf,5,1644,0.7918067226890757,79.18067226890757
frontal_only,mhanet,xh,5,1644,0.5682773109243697,56.82773109243697
frontal_only,mhanet,ypy,5,1644,0.990126050420168,99.0126050420168
frontal_only,mhanet,yyj,5,1644,0.9966386554621849,99.66386554621849
frontal_only,mhanet,zhf,5,1644,0.9588235294117646,95.88235294117646
frontal_only,mhanet,zhl,5,1644,0.9283613445378152,92.83613445378151
frontal_only,mhanet,zn,5,1644,0.7422268907563025,74.22268907563026
frontal_only,mhanet,zy,5,1644,0.9025210084033614,90.25210084033614
frontal_only,hcan,clt,5,11808,0.9420168067226891,94.2016806722689
frontal_only,hcan,fl,5,11808,0.9361344537815126,93.61344537815125
frontal_only,hcan,kjw,5,11808,0.8382352941176471,83.82352941176471
frontal_only,hcan,ly,5,11808,0.7573529411764706,75.73529411764706
frontal_only,hcan,lyd,5,11808,0.6743697478991597,67.43697478991596
frontal_only,hcan,mym,5,11808,0.9918067226890755,99.18067226890756
frontal_only,hcan,qjj,5,11808,0.6138655462184873,61.38655462184873
frontal_only,hcan,qyf,5,11808,0.9191176470588236,91.91176470588236
frontal_only,hcan,xh,5,11808,0.6819327731092437,68.19327731092437
frontal_only,hcan,ypy,5,11808,0.9978991596638656,99.78991596638656
frontal_only,hcan,yyj,5,11808,0.9985294117647058,99.85294117647058
frontal_only,hcan,zhf,5,11808,0.9913865546218487,99.13865546218487
frontal_only,hcan,zhl,5,11808,0.9714285714285713,97.14285714285712
frontal_only,hcan,zn,5,11808,0.9054621848739496,90.54621848739495
frontal_only,hcan,zy,5,11808,0.9165966386554623,91.65966386554622
ear_only,stanet,clt,5,1005,0.5067226890756302,50.67226890756302
ear_only,stanet,fl,5,1005,0.7233193277310924,72.33193277310924
ear_only,stanet,kjw,5,1005,0.48949579831932777,48.94957983193278
ear_only,stanet,ly,5,1005,0.5109243697478991,51.09243697478991
ear_only,stanet,lyd,5,1005,0.5804621848739495,58.04621848739495
ear_only,stanet,mym,5,1005,0.525,52.5
ear_only,stanet,qjj,5,1005,0.4873949579831933,48.73949579831933
ear_only,stanet,qyf,5,1005,0.5321428571428571,53.214285714285715
ear_only,stanet,xh,5,1005,0.48004201680672265,48.00420168067227
ear_only,stanet,ypy,5,1005,0.5237394957983194,52.37394957983194
ear_only,stanet,yyj,5,1005,0.5642857142857143,56.42857142857143
ear_only,stanet,zhf,5,1005,0.7844537815126051,78.44537815126051
ear_only,stanet,zhl,5,1005,0.751890756302521,75.1890756302521
ear_only,stanet,zn,5,1005,0.5199579831932774,51.99579831932773
ear_only,stanet,zy,5,1005,0.5953781512605042,59.53781512605042
ear_only,xanet,clt,5,93906,0.9102941176470589,91.0294117647059
ear_only,xanet,fl,5,93906,0.9705882352941175,97.05882352941175
